"hod";"cod";"N";"disease";"total.cod";"total.hod";"total";"prop.cod";"prop.total"
3;"J02";1;"Acute pharyngitis";82;19724;513095;0,0121951219512195;0,0384412243346749
3;"J04";6;"Acute laryngitis and tracheitis";98;19724;513095;0,0612244897959184;0,0384412243346749
3;"J06";7;"Acute upper respiratory infections of multiple and unspecified sites";110;19724;513095;0,0636363636363636;0,0384412243346749
3;"J11";1;"Influenza, virus not identified";33;19724;513095;0,0303030303030303;0,0384412243346749
3;"J13";1;"Pneumonia due to Streptococcus pneumoniae";5;19724;513095;0,2;0,0384412243346749
3;"J15";9;"Bacterial pneumonia, not elsewhere classified";313;19724;513095;0,0287539936102236;0,0384412243346749
3;"J16";1;"Pneumonia due to other infectious organisms, not elsewhere classified";2;19724;513095;0,5;0,0384412243346749
3;"J18";465;"Pneumonia, organism unspecified";12516;19724;513095;0,0371524448705657;0,0384412243346749
3;"J20";33;"Acute bronchitis";684;19724;513095;0,0482456140350877;0,0384412243346749
3;"J21";3;"Acute bronchiolitis";121;19724;513095;0,0247933884297521;0,0384412243346749
3;"J22";36;"Unspecified acute lower respiratory infection";817;19724;513095;0,0440636474908201;0,0384412243346749
3;"J34";2;"Other disorders of nose and nasal sinuses";6;19724;513095;0,333333333333333;0,0384412243346749
3;"J36";1;"Peritonsillar abscess";20;19724;513095;0,05;0,0384412243346749
3;"J38";2;"Diseases of vocal cords and larynx, not elsewhere classified";47;19724;513095;0,0425531914893617;0,0384412243346749
3;"J39";2;"Other diseases of upper respiratory tract";39;19724;513095;0,0512820512820513;0,0384412243346749
3;"J40";6;"Bronchitis, not specified as acute or chronic";204;19724;513095;0,0294117647058824;0,0384412243346749
3;"J42";40;"Unspecified chronic bronchitis";1140;19724;513095;0,0350877192982456;0,0384412243346749
3;"J43";94;"Emphysema";2558;19724;513095;0,0367474589523065;0,0384412243346749
3;"J44";610;"Other chronic obstructive pulmonary disease";16043;19724;513095;0,0380228136882129;0,0384412243346749
3;"J45";67;"Asthma";1360;19724;513095;0,0492647058823529;0,0384412243346749
3;"J46";9;"Status asthmaticus";261;19724;513095;0,0344827586206897;0,0384412243346749
3;"J60";1;"Coalworker's pneumoconiosis";6;19724;513095;0,166666666666667;0,0384412243346749
3;"J64";2;"Unspecified pneumoconiosis";87;19724;513095;0,0229885057471264;0,0384412243346749
3;"J66";1;"Airway disease due to specific organic dust";2;19724;513095;0,5;0,0384412243346749
3;"J67";3;"Hypersensitivity pneumonitis due to organic dust";44;19724;513095;0,0681818181818182;0,0384412243346749
3;"J68";10;"Respiratory conditions due to inhalation of chemicals, gases, fumes, and vapors";111;19724;513095;0,0900900900900901;0,0384412243346749
3;"J69";11;"Pneumonitis due to solids and liquids";279;19724;513095;0,039426523297491;0,0384412243346749
3;"J80";8;"Adult respiratory distress syndrome";147;19724;513095;0,054421768707483;0,0384412243346749
3;"J81";30;"Pulmonary edema";730;19724;513095;0,0410958904109589;0,0384412243346749
3;"J82";1;"Pulmonary eosinophilia, not elsewhere classified";2;19724;513095;0,5;0,0384412243346749
3;"J84";94;"Other interstitial pulmonary diseases";2182;19724;513095;0,0430797433547204;0,0384412243346749
3;"J85";2;"Abscess of lung and mediastinum";103;19724;513095;0,0194174757281553;0,0384412243346749
3;"J86";11;"Pyothorax";207;19724;513095;0,0531400966183575;0,0384412243346749
3;"J90";15;"Pleural effusion, not elsewhere classified";279;19724;513095;0,0537634408602151;0,0384412243346749
3;"J93";3;"Pneumothorax";61;19724;513095;0,0491803278688525;0,0384412243346749
3;"J94";7;"Other pleural conditions";82;19724;513095;0,0853658536585366;0,0384412243346749
3;"J96";14;"Respiratory failure, not elsewhere classified";409;19724;513095;0,0342298288508557;0,0384412243346749
3;"J98";92;"Other respiratory disorders";2393;19724;513095;0,0384454659423318;0,0384412243346749
3;"K04";1;"Diseases of pulp and periapical tissues";18;19724;513095;0,0555555555555556;0,0384412243346749
3;"K05";1;"Gingivitis and periodontal diseases";16;19724;513095;0,0625;0,0384412243346749
3;"K08";1;"Other disorders of the teeth and supporting structures";13;19724;513095;0,0769230769230769;0,0384412243346749
3;"K10";1;"Other diseases of jaws";16;19724;513095;0,0625;0,0384412243346749
3;"K11";1;"Diseases of salivary glands";7;19724;513095;0,142857142857143;0,0384412243346749
3;"K12";2;"Stomatitis and related lesions";43;19724;513095;0,0465116279069767;0,0384412243346749
3;"K14";1;"Diseases of tongue";1;19724;513095;1;0,0384412243346749
3;"K20";3;"Esophagitis";24;19724;513095;0,125;0,0384412243346749
3;"K21";13;"Gastroesophageal reflux disease";206;19724;513095;0,0631067961165049;0,0384412243346749
3;"K22";6;"Other diseases of esophagus";223;19724;513095;0,0269058295964126;0,0384412243346749
3;"K25";49;"Gastric ulcer";1535;19724;513095;0,0319218241042345;0,0384412243346749
3;"K26";16;"Duodenal ulcer  ";463;19724;513095;0,0345572354211663;0,0384412243346749
3;"K27";18;"Peptic ulcer, site unspecified  ";506;19724;513095;0,0355731225296443;0,0384412243346749
3;"K29";36;"Gastritis and duodenitis";963;19724;513095;0,0373831775700935;0,0384412243346749
3;"K31";23;"Other diseases of stomach and duodenum";510;19724;513095;0,0450980392156863;0,0384412243346749
3;"K35";13;"Acute appendicitis";272;19724;513095;0,0477941176470588;0,0384412243346749
3;"K37";6;"Unspecified appendicitis";215;19724;513095;0,027906976744186;0,0384412243346749
3;"K38";1;"Other diseases of appendix";7;19724;513095;0,142857142857143;0,0384412243346749
3;"K40";9;"Inguinal hernia";310;19724;513095;0,0290322580645161;0,0384412243346749
3;"K41";5;"Femoral hernia";45;19724;513095;0,111111111111111;0,0384412243346749
3;"K42";6;"Umbilical hernia";172;19724;513095;0,0348837209302326;0,0384412243346749
3;"K43";6;"Ventral hernia";124;19724;513095;0,0483870967741935;0,0384412243346749
3;"K44";6;"Diaphragmatic hernia";160;19724;513095;0,0375;0,0384412243346749
3;"K46";12;"Unspecified abdominal hernia";220;19724;513095;0,0545454545454545;0,0384412243346749
3;"K51";2;"Ulcerative colitis";84;19724;513095;0,0238095238095238;0,0384412243346749
3;"K52";3;"Other noninfective gastroenteritis and colitis";62;19724;513095;0,0483870967741935;0,0384412243346749
3;"K55";59;"Vascular disorders of intestine";1659;19724;513095;0,0355635925256178;0,0384412243346749
3;"K56";66;"Paralytic ileus and intestinal obstruction without hernia";1428;19724;513095;0,046218487394958;0,0384412243346749
3;"K57";18;"Diverticular disease of intestine";526;19724;513095;0,0342205323193916;0,0384412243346749
3;"K59";5;"Other functional intestinal disorders";87;19724;513095;0,0574712643678161;0,0384412243346749
3;"K60";1;"Fissure and fistula of anal and rectal regions";21;19724;513095;0,0476190476190476;0,0384412243346749
3;"K61";4;"Abscess of anal and rectal regions";58;19724;513095;0,0689655172413793;0,0384412243346749
3;"K62";4;"Other diseases of anus and rectum";39;19724;513095;0,102564102564103;0,0384412243346749
3;"K63";41;"Other diseases of intestine";993;19724;513095;0,0412890231621349;0,0384412243346749
3;"K65";46;"Peritonitis";1057;19724;513095;0,043519394512772;0,0384412243346749
3;"K66";3;"Other disorders of peritoneum";90;19724;513095;0,0333333333333333;0,0384412243346749
3;"K70";510;"Alcoholic liver disease";12860;19724;513095;0,0396578538102644;0,0384412243346749
3;"K72";136;"Hepatic failure, not elsewhere classified";3387;19724;513095;0,0401535281960437;0,0384412243346749
3;"K73";1;"Chronic hepatitis, not elsewhere classified";38;19724;513095;0,0263157894736842;0,0384412243346749
3;"K74";521;"Fibrosis and cirrhosis of liver";12486;19724;513095;0,0417267339420151;0,0384412243346749
3;"K75";12;"Other inflammatory liver diseases";336;19724;513095;0,0357142857142857;0,0384412243346749
3;"K76";41;"Other diseases of liver";1137;19724;513095;0,0360598065083553;0,0384412243346749
3;"K80";29;"Cholelithiasis";756;19724;513095;0,0383597883597884;0,0384412243346749
3;"K81";31;"Cholecystitis";623;19724;513095;0,0497592295345104;0,0384412243346749
3;"K82";14;"Other diseases of gallbladder";303;19724;513095;0,0462046204620462;0,0384412243346749
3;"K83";10;"Other diseases of biliary tract";401;19724;513095;0,0249376558603491;0,0384412243346749
3;"K85";61;"Acute pancreatitis";1551;19724;513095;0,0393294648613798;0,0384412243346749
3;"K86";4;"Other diseases of pancreas";102;19724;513095;0,0392156862745098;0,0384412243346749
3;"K92";130;"Other diseases of digestive system";3181;19724;513095;0,0408676516818611;0,0384412243346749
3;"L02";6;"Cutaneous abscess, furuncle, and carbuncle";172;19724;513095;0,0348837209302326;0,0384412243346749
3;"L03";6;"Cellulitis";126;19724;513095;0,0476190476190476;0,0384412243346749
3;"L08";1;"Other local infections of skin and subcutaneous tissue";21;19724;513095;0,0476190476190476;0,0384412243346749
3;"L40";1;"Psoriasis";10;19724;513095;0,1;0,0384412243346749
3;"L51";1;"Erythema multiforme";46;19724;513095;0,0217391304347826;0,0384412243346749
3;"L89";26;"Decubitus ulcer";645;19724;513095;0,0403100775193798;0,0384412243346749
3;"L93";3;"Lupus erythematosus";14;19724;513095;0,214285714285714;0,0384412243346749
3;"L98";11;"Other disorders of skin and subcutaneous tissue, not elsewhere classified";167;19724;513095;0,0658682634730539;0,0384412243346749
3;"M00";1;"Pyogenic arthritis";88;19724;513095;0,0113636363636364;0,0384412243346749
3;"M02";1;"Reactive arthropathies";1;19724;513095;1;0,0384412243346749
3;"M06";41;"Other rheumatoid arthritis";1228;19724;513095;0,0333876221498371;0,0384412243346749
3;"M10";3;"Gout";79;19724;513095;0,0379746835443038;0,0384412243346749
3;"M13";4;"Other arthritis";99;19724;513095;0,0404040404040404;0,0384412243346749
3;"M19";14;"Other arthrosis";223;19724;513095;0,062780269058296;0,0384412243346749
3;"M25";2;"Other joint disorders, not elsewhere classified";75;19724;513095;0,0266666666666667;0,0384412243346749
3;"M31";2;"Other necrotizing vasculopathies";65;19724;513095;0,0307692307692308;0,0384412243346749
3;"M32";27;"Systemic lupus erythematosus";644;19724;513095;0,0419254658385093;0,0384412243346749
3;"M33";3;"Dermatopolymyositis";79;19724;513095;0,0379746835443038;0,0384412243346749
3;"M34";4;"Systemic sclerosis";197;19724;513095;0,0203045685279188;0,0384412243346749
3;"M35";3;"Other systemic involvement of connective tissue";44;19724;513095;0,0681818181818182;0,0384412243346749
3;"M41";1;"Scoliosis";9;19724;513095;0,111111111111111;0,0384412243346749
3;"M45";1;"Ankylosing spondylitis";11;19724;513095;0,0909090909090909;0,0384412243346749
3;"M46";1;"Other inflammatory spondylopathies";8;19724;513095;0,125;0,0384412243346749
3;"M51";1;"Other intervertebral disc disorders";18;19724;513095;0,0555555555555556;0,0384412243346749
3;"M53";2;"Other dorsopathies, not elsewhere classified";6;19724;513095;0,333333333333333;0,0384412243346749
3;"M62";8;"Other disorders of muscle";318;19724;513095;0,0251572327044025;0,0384412243346749
3;"M72";5;"Fibroblastic disorders";223;19724;513095;0,0224215246636771;0,0384412243346749
3;"M79";14;"Other soft tissue disorders, not elsewhere classified";470;19724;513095;0,0297872340425532;0,0384412243346749
3;"M81";3;"Osteoporosis without pathological fracture";127;19724;513095;0,0236220472440945;0,0384412243346749
3;"M84";3;"Disorders of continuity of bone";61;19724;513095;0,0491803278688525;0,0384412243346749
3;"M86";2;"Osteomyelitis";95;19724;513095;0,0210526315789474;0,0384412243346749
3;"N03";6;"Chronic nephritic syndrome  ";279;19724;513095;0,021505376344086;0,0384412243346749
3;"N04";5;"Nephrotic syndrome  ";100;19724;513095;0,05;0,0384412243346749
3;"N05";6;"Unspecified nephritic syndrome  ";120;19724;513095;0,05;0,0384412243346749
3;"N10";2;"Acute tubulo-interstitial nephritis";73;19724;513095;0,0273972602739726;0,0384412243346749
3;"N11";2;"Chronic tubulo-interstitial nephritis";145;19724;513095;0,0137931034482759;0,0384412243346749
3;"N12";8;"Tubulo-interstitial nephritis, not specified as acute or chronic";273;19724;513095;0,0293040293040293;0,0384412243346749
3;"N13";7;"Obstructive and reflux uropathy";199;19724;513095;0,0351758793969849;0,0384412243346749
3;"N15";4;"Other renal tubulo-interstitial diseases";138;19724;513095;0,0289855072463768;0,0384412243346749
3;"N17";65;"Acute renal failure";1488;19724;513095;0,0436827956989247;0,0384412243346749
3;"N18";271;"Chronic renal failure";7638;19724;513095;0,0354804922754648;0,0384412243346749
3;"N19";69;"Unspecified renal failure";1720;19724;513095;0,0401162790697674;0,0384412243346749
3;"N20";6;"Calculus of kidney and ureter";231;19724;513095;0,025974025974026;0,0384412243346749
3;"N21";1;"Calculus of lower urinary tract";2;19724;513095;0,5;0,0384412243346749
3;"N25";2;"Disorders resulting from impaired renal tubular function";14;19724;513095;0,142857142857143;0,0384412243346749
3;"N28";4;"Other disorders of kidney and ureter, not elsewhere classified";155;19724;513095;0,0258064516129032;0,0384412243346749
3;"N30";1;"Cystitis";33;19724;513095;0,0303030303030303;0,0384412243346749
3;"N31";1;"Neuromuscular dysfunction of bladder, not elsewhere classified";20;19724;513095;0,05;0,0384412243346749
3;"N35";1;"Urethral stricture";15;19724;513095;0,0666666666666667;0,0384412243346749
3;"N39";48;"Other disorders of urinary system";1589;19724;513095;0,0302076777847703;0,0384412243346749
3;"N40";20;"Hyperplasia of prostate";629;19724;513095;0,0317965023847377;0,0384412243346749
3;"N41";3;"Inflammatory diseases of prostate";68;19724;513095;0,0441176470588235;0,0384412243346749
3;"N42";4;"Other disorders of prostate";51;19724;513095;0,0784313725490196;0,0384412243346749
3;"N45";1;"Orchitis and epididymitis";8;19724;513095;0,125;0,0384412243346749
3;"N49";4;"Inflammatory disorders of male genital organs, not elsewhere classified";150;19724;513095;0,0266666666666667;0,0384412243346749
3;"N64";2;"Other disorders of breast";31;19724;513095;0,0645161290322581;0,0384412243346749
3;"N70";1;"Salpingitis and oophoritis";14;19724;513095;0,0714285714285714;0,0384412243346749
3;"N71";1;"Inflammatory disease of uterus, except cervix";14;19724;513095;0,0714285714285714;0,0384412243346749
3;"N73";3;"Other female pelvic inflammatory diseases";32;19724;513095;0,09375;0,0384412243346749
3;"N76";3;"Other inflammation of vagina and vulva";31;19724;513095;0,0967741935483871;0,0384412243346749
3;"N81";1;"Female genital prolapse";20;19724;513095;0,05;0,0384412243346749
3;"N83";1;"Noninflammatory disorders of ovary, fallopian tube, and broad ligament";17;19724;513095;0,0588235294117647;0,0384412243346749
3;"N93";2;"Other abnormal uterine and vaginal bleeding";29;19724;513095;0,0689655172413793;0,0384412243346749
3;"O00";1;"Ectopic pregnancy";25;19724;513095;0,04;0,0384412243346749
3;"O02";1;"Other abnormal products of conception";10;19724;513095;0,1;0,0384412243346749
3;"O10";1;"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium";8;19724;513095;0,125;0,0384412243346749
3;"O14";3;"Gestational [pregnancy-induced] hypertension with significant proteinuria";105;19724;513095;0,0285714285714286;0,0384412243346749
3;"O15";11;"Eclampsia";154;19724;513095;0,0714285714285714;0,0384412243346749
3;"O26";3;"Maternal care for other conditions predominantly related to pregnancy";33;19724;513095;0,0909090909090909;0,0384412243346749
3;"O41";1;"Other disorders of amniotic fluid and membranes";7;19724;513095;0,142857142857143;0,0384412243346749
3;"O44";2;"Placenta previa";42;19724;513095;0,0476190476190476;0,0384412243346749
3;"O71";1;"Other obstetric trauma";35;19724;513095;0,0285714285714286;0,0384412243346749
3;"O72";9;"Postpartum hemorrhage";190;19724;513095;0,0473684210526316;0,0384412243346749
3;"O85";1;"Puerperal sepsis";19;19724;513095;0,0526315789473684;0,0384412243346749
3;"O88";3;"Obstetric embolism";38;19724;513095;0,0789473684210526;0,0384412243346749
3;"O95";1;"Obstetric death of unspecified cause";4;19724;513095;0,25;0,0384412243346749
3;"O96";1;"Death from any obstetric cause occurring more than 42 days but less than 1 year after delivery";24;19724;513095;0,0416666666666667;0,0384412243346749
3;"O99";6;"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth, and the puerperium";200;19724;513095;0,03;0,0384412243346749
3;"P00";5;"Newborn affected by maternal conditions that may be unrelated to present pregnancy";96;19724;513095;0,0520833333333333;0,0384412243346749
3;"P01";7;"Newborn affected by maternal complications of pregnancy";160;19724;513095;0,04375;0,0384412243346749
3;"P02";7;"Newborn affected by complications of placenta, cord, and membranes";195;19724;513095;0,0358974358974359;0,0384412243346749
